Float value,Sign,Exponent,Mantissa,Hexadecimal,Binary,Notes,#column-names
numeric,numeric,numeric,numeric:base=16,numeric:base=16,numeric:base=2,string,#column-format
right,right,right,right,right,right,left,#column-align
32-bit IEEE floating point numbers and their encodings as various binary encodings,#table-title
"Final float value, without sign, is mantissa * pow(2.0,exponent)",#table-note
Mantissa shown with implicit bit that is not stored in the final encoding,#table-note

1.2924697071141057e-25,0,-83,0xa00000,16200000,00010110001000000000000000000000,
1.550963648536927e-25,0,-83,0xc00000,16400000,00010110010000000000000000000000,
1.809457589959748e-25,0,-83,0xe00000,16600000,00010110011000000000000000000000,
2.0679515313825692e-25,0,-82,0x800000,16800000,00010110100000000000000000000000,
2.5849394142282115e-25,0,-82,0xa00000,16a00000,00010110101000000000000000000000,
3.101927297073854e-25,0,-82,0xc00000,16c00000,00010110110000000000000000000000,
3.618915179919496e-25,0,-82,0xe00000,16e00000,00010110111000000000000000000000,
4.1359030627651384e-25,0,-81,0x800000,17000000,00010111000000000000000000000000,
5.169878828456423e-25,0,-81,0xa00000,17200000,00010111001000000000000000000000,
6.203854594147708e-25,0,-81,0xc00000,17400000,00010111010000000000000000000000,
7.237830359838992e-25,0,-81,0xe00000,17600000,00010111011000000000000000000000,
8.271806125530277e-25,0,-80,0x800000,17800000,00010111100000000000000000000000,
1.0339757656912846e-24,0,-80,0xa00000,17a00000,00010111101000000000000000000000,
1.2407709188295415e-24,0,-80,0xc00000,17c00000,00010111110000000000000000000000,
1.4475660719677984e-24,0,-80,0xe00000,17e00000,00010111111000000000000000000000,
1.6543612251060553e-24,0,-79,0x800000,18000000,00011000000000000000000000000000,
2.0679515313825692e-24,0,-79,0xa00000,18200000,00011000001000000000000000000000,
2.481541837659083e-24,0,-79,0xc00000,18400000,00011000010000000000000000000000,
2.895132143935597e-24,0,-79,0xe00000,18600000,00011000011000000000000000000000,
3.308722450212111e-24,0,-78,0x800000,18800000,00011000100000000000000000000000,
4.1359030627651384e-24,0,-78,0xa00000,18a00000,00011000101000000000000000000000,
4.963083675318166e-24,0,-78,0xc00000,18c00000,00011000110000000000000000000000,
5.790264287871194e-24,0,-78,0xe00000,18e00000,00011000111000000000000000000000,
6.617444900424222e-24,0,-77,0x800000,19000000,00011001000000000000000000000000,
8.271806125530277e-24,0,-77,0xa00000,19200000,00011001001000000000000000000000,
9.926167350636332e-24,0,-77,0xc00000,19400000,00011001010000000000000000000000,
1.1580528575742387e-23,0,-77,0xe00000,19600000,00011001011000000000000000000000,
1.3234889800848443e-23,0,-76,0x800000,19800000,00011001100000000000000000000000,
1.6543612251060553e-23,0,-76,0xa00000,19a00000,00011001101000000000000000000000,
1.9852334701272664e-23,0,-76,0xc00000,19c00000,00011001110000000000000000000000,
2.3161057151484775e-23,0,-76,0xe00000,19e00000,00011001111000000000000000000000,
2.6469779601696886e-23,0,-75,0x800000,1a000000,00011010000000000000000000000000,
3.3087224502121107e-23,0,-75,0xa00000,1a200000,00011010001000000000000000000000,
3.970466940254533e-23,0,-75,0xc00000,1a400000,00011010010000000000000000000000,
4.632211430296955e-23,0,-75,0xe00000,1a600000,00011010011000000000000000000000,
5.293955920339377e-23,0,-74,0x800000,1a800000,00011010100000000000000000000000,
6.617444900424221e-23,0,-74,0xa00000,1aa00000,00011010101000000000000000000000,
7.940933880509066e-23,0,-74,0xc00000,1ac00000,00011010110000000000000000000000,
9.26442286059391e-23,0,-74,0xe00000,1ae00000,00011010111000000000000000000000,
1.0587911840678754e-22,0,-73,0x800000,1b000000,00011011000000000000000000000000,
1.3234889800848443e-22,0,-73,0xa00000,1b200000,00011011001000000000000000000000,
1.5881867761018131e-22,0,-73,0xc00000,1b400000,00011011010000000000000000000000,
1.852884572118782e-22,0,-73,0xe00000,1b600000,00011011011000000000000000000000,
2.117582368135751e-22,0,-72,0x800000,1b800000,00011011100000000000000000000000,
2.6469779601696886e-22,0,-72,0xa00000,1ba00000,00011011101000000000000000000000,
3.1763735522036263e-22,0,-72,0xc00000,1bc00000,00011011110000000000000000000000,
3.705769144237564e-22,0,-72,0xe00000,1be00000,00011011111000000000000000000000,
4.235164736271502e-22,0,-71,0x800000,1c000000,00011100000000000000000000000000,
5.293955920339377e-22,0,-71,0xa00000,1c200000,00011100001000000000000000000000,
6.352747104407253e-22,0,-71,0xc00000,1c400000,00011100010000000000000000000000,
7.411538288475128e-22,0,-71,0xe00000,1c600000,00011100011000000000000000000000,
8.470329472543003e-22,0,-70,0x800000,1c800000,00011100100000000000000000000000,
1.0587911840678754e-21,0,-70,0xa00000,1ca00000,00011100101000000000000000000000,
1.2705494208814505e-21,0,-70,0xc00000,1cc00000,00011100110000000000000000000000,
1.4823076576950256e-21,0,-70,0xe00000,1ce00000,00011100111000000000000000000000,
1.6940658945086007e-21,0,-69,0x800000,1d000000,00011101000000000000000000000000,
2.117582368135751e-21,0,-69,0xa00000,1d200000,00011101001000000000000000000000,
2.541098841762901e-21,0,-69,0xc00000,1d400000,00011101010000000000000000000000,
2.964615315390051e-21,0,-69,0xe00000,1d600000,00011101011000000000000000000000,
3.3881317890172014e-21,0,-68,0x800000,1d800000,00011101100000000000000000000000,
4.235164736271502e-21,0,-68,0xa00000,1da00000,00011101101000000000000000000000,
5.082197683525802e-21,0,-68,0xc00000,1dc00000,00011101110000000000000000000000,
5.929230630780102e-21,0,-68,0xe00000,1de00000,00011101111000000000000000000000,
6.776263578034403e-21,0,-67,0x800000,1e000000,00011110000000000000000000000000,
8.470329472543003e-21,0,-67,0xa00000,1e200000,00011110001000000000000000000000,
1.0164395367051604e-20,0,-67,0xc00000,1e400000,00011110010000000000000000000000,
1.1858461261560205e-20,0,-67,0xe00000,1e600000,00011110011000000000000000000000,
1.3552527156068805e-20,0,-66,0x800000,1e800000,00011110100000000000000000000000,
1.6940658945086007e-20,0,-66,0xa00000,1ea00000,00011110101000000000000000000000,
2.0328790734103208e-20,0,-66,0xc00000,1ec00000,00011110110000000000000000000000,
2.371692252312041e-20,0,-66,0xe00000,1ee00000,00011110111000000000000000000000,
2.710505431213761e-20,0,-65,0x800000,1f000000,00011111000000000000000000000000,
3.3881317890172014e-20,0,-65,0xa00000,1f200000,00011111001000000000000000000000,
4.0657581468206416e-20,0,-65,0xc00000,1f400000,00011111010000000000000000000000,
4.743384504624082e-20,0,-65,0xe00000,1f600000,00011111011000000000000000000000,
